Consequent	Antecedent 	Support %	Confidence %
tolazamide = No	gender = Male and change and diabetesMed and number_outpatient = 0 and glipizide = No	10.699054694102156	99.88978692138134
tolazamide = No	gender = Male and change and diabetesMed and metformin = No and glipizide = No	10.677436471906137	99.88956377691883
tolazamide = No	change and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	15.108189375626438	99.88943089430894
tolazamide = No	gender = Male and change and diabetesMed and metformin = No and number_outpatient = 0	10.559518896291491	99.88833054159687
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and glipizide = No	14.179588467661105	99.88218988218989
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and number_outpatient = 0 and number_emergency = 0	10.003340997975748	95.29469548133595
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and number_outpatient = 0	10.715759683980899	95.19486474094452
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and number_outpatient = 0 and tolazamide = No	10.715759683980899	95.19486474094452
glipizide = No	gender = Female and readmitted = NO and change and number_inpatient = 0 and number_emergency = 0	11.855629581589136	95.0269374222959
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0	10.727551441542362	95.00778602180087
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0 and number_emergency = 0	11.130436491559067	94.97660457314382
glipizide = No	gender = Female and readmitted = NO and change and number_inpatient = 0 and number_outpatient = 0	11.180551461195291	94.9639655475479
glipizide = No	gender = Female and readmitted = NO and change and number_inpatient = 0	12.42654717685671	94.95492645895935
glipizide = No	gender = Female and readmitted = NO and change and number_inpatient = 0 and tolazamide = No	12.421633944539433	94.95293093900798
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and number_emergency = 0	11.58245386474854	94.95206583524222
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and number_emergency = 0 and tolazamide = No	11.58245386474854	94.95206583524222
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0	11.755399642316688	94.95109922260303
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0 and tolazamide = No	11.75048640999941	94.94898812510453
glipizide = No	gender = Female and readmitted = NO and change and number_emergency = 0	15.1199811331879	94.93078572821213
glipizide = No	gender = Female and readmitted = NO and change and number_emergency = 0 and tolazamide = No	15.115067900870624	94.9291379534521
glipizide = No	admission_type_id = 1 and readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0	10.21559263408211	94.91150442477876
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and metformin = No and number_outpatient = 0	10.082935361515634	94.89328525484846
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_outpatient = 0 and number_emergency = 0	13.29618929701472	94.89320818860395
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_inpatient = 0 and number_outpatient = 0	10.78552758288623	94.88884839650146
glipizide = No	gender = Female and readmitted = NO and change and number_outpatient = 0 and number_emergency = 0	13.508440933121083	94.87160835091292
glipizide = No	admission_type_id = 1 and readmitted = NO and change and admission_source_id = 7 and number_outpatient = 0	12.119961480258633	94.86784498135236
glipizide = No	number_diagnoses = 9 and readmitted = NO and change	12.681052610891651	94.86245641224332
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and tolazamide = No	12.681052610891651	94.86245641224332
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_inpatient = 0 and number_emergency = 0	11.254249945954445	94.85724264384878
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	13.141913802252226	94.85569014505757
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_inpatient = 0	11.83794194524694	94.84518967377771
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_inpatient = 0 and tolazamide = No	11.835976652320028	94.84433374844333
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_outpatient = 0	14.079358528388655	94.84226689000559
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_outpatient = 0 and tolazamide = No	14.075427942534835	94.84082658475286
glipizide = No	admission_type_id = 1 and readmitted = NO and change and admission_source_id = 7 and number_emergency = 0	12.710532004795313	94.8279860842675
glipizide = No	gender = Female and readmitted = NO and change and number_outpatient = 0	14.265078709981724	94.82675483915409
glipizide = No	gender = Female and readmitted = NO and change and number_outpatient = 0 and tolazamide = No	14.260165477664447	94.8249724366042
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_outpatient = 0	13.991902993141128	94.82407472434862
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_outpatient = 0 and tolazamide = No	13.98502446789694	94.82152894884767
glipizide = No	gender = Female and readmitted = NO and change	16.237250162136664	94.81965625756476
glipizide = No	gender = Female and readmitted = NO and change and tolazamide = No	16.23233692981939	94.81808826200134
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_emergency = 0	14.523514729870488	94.78349120433018
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_emergency = 0 and tolazamide = No	14.517618851089756	94.78137268173819
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_emergency = 0	14.71218285085392	94.77691691156826
glipizide = No	admission_type_id = 1 and readmitted = NO and change and number_emergency = 0 and tolazamide = No	14.709234911463554	94.77587013160532
glipizide = No	number_diagnoses = 9 and gender = Female and change and number_outpatient = 0	10.830729320205176	94.77408818726184
glipizide = No	number_diagnoses = 9 and gender = Female and change and number_outpatient = 0 and tolazamide = No	10.82974667374172	94.773614009618
glipizide = No	admission_type_id = 1 and readmitted = NO and change and admission_source_id = 7	13.774738124717489	94.74247396204879
glipizide = No	admission_type_id = 1 and readmitted = NO and change and admission_source_id = 7 and tolazamide = No	13.770807538863666	94.74097331240189
glipizide = No	readmitted = NO and change and admission_source_id = 7	15.761649273824263	94.71321695760598
glipizide = No	readmitted = NO and change and admission_source_id = 7 and tolazamide = No	15.754770748580077	94.71090875070168
glipizide = No	admission_type_id = 1 and readmitted = NO and change	15.882514788829274	94.71014044422446
glipizide = No	admission_type_id = 1 and readmitted = NO and change and tolazamide = No	15.878584202975453	94.70883099201683
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and metformin = No and number_emergency = 0	10.872983118133758	94.62268413917758
glipizide = No	number_diagnoses = 9 and change and number_inpatient = 0 and number_outpatient = 0 and number_emergency = 0	12.253601399288563	94.61106655974338
glipizide = No	number_diagnoses = 9 and admission_type_id = 1 and change and number_outpatient = 0 and number_emergency = 0	10.965351885698563	94.58732861367506
glipizide = No	readmitted = NO and change and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0	13.539885619951653	94.57144930691632
glipizide = No	readmitted = NO and change and discharge_disposition_id = 1 and number_inpatient = 0	14.946052709156298	94.56936226166995
glipizide = No	readmitted = NO and change and discharge_disposition_id = 1 and number_inpatient = 0 and tolazamide = No	14.941139476839021	94.56757645511344
glipizide = No	readmitted = NO and change and number_inpatient = 0 and number_outpatient = 0 and number_emergency = 0	20.194367470471477	94.56474137511557
glipizide = No	gender = Female and change and discharge_disposition_id = 1 and number_inpatient = 0 and number_emergency = 0	11.274885521687008	94.56161757015862
glipizide = No	readmitted = NO and change and number_inpatient = 0 and number_outpatient = 0	20.892046459524792	94.55811109543295
glipizide = No	readmitted = NO and change and number_inpatient = 0 and number_outpatient = 0 and tolazamide = No	20.88221999489024	94.55555032704343
glipizide = No	number_diagnoses = 9 and change and number_inpatient = 0 and number_outpatient = 0	13.038735923589412	94.54367322330243
glipizide = No	number_diagnoses = 9 and change and number_inpatient = 0 and number_outpatient = 0 and tolazamide = No	13.0367706306625	94.54285068214367
glipizide = No	number_diagnoses = 9 and admission_type_id = 1 and change and admission_source_id = 7 and number_outpatient = 0	11.214944087416228	94.54131253833347
glipizide = No	readmitted = NO and change and number_inpatient = 0 and number_emergency = 0	22.140007468113122	94.5408548222449
glipizide = No	readmitted = NO and change and number_inpatient = 0 and number_emergency = 0 and tolazamide = No	22.131163649942025	94.5386732972205
glipizide = No	readmitted = NO and change and discharge_disposition_id = 1 and number_inpatient = 0 and number_emergency = 0	14.361378063400348	94.53301402668491
glipizide = No	readmitted = NO and change and number_outpatient = 0 and number_emergency = 0	25.294302615804888	94.53012703469173
glipizide = No	readmitted = NO and change and number_outpatient = 0 and number_emergency = 0 and tolazamide = No	25.28349350470688	94.52778857364945
glipizide = No	number_diagnoses = 9 and gender = Female and change and number_emergency = 0	11.757364935243599	94.52569995821145
glipizide = No	readmitted = NO and change and admission_source_id = 7 and number_inpatient = 0 and metformin = No	10.841538431303185	94.52551436599293
glipizide = No	number_diagnoses = 9 and gender = Female and change and number_emergency = 0 and tolazamide = No	11.756382288780143	94.5252423938482
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and metformin = No	11.897883379517717	94.52428146679881
glipizide = No	number_diagnoses = 9 and readmitted = NO and change and metformin = No and tolazamide = No	11.897883379517717	94.52428146679881
glipizide = No	number_diagnoses = 9 and admission_type_id = 1 and change and number_outpatient = 0	12.12487471257591	94.52143609692844
glipizide = No	number_diagnoses = 9 and admission_type_id = 1 and change and number_outpatient = 0 and tolazamide = No	12.122909419648998	94.52054794520548
glipizide = No	number_diagnoses = 9 and change and discharge_disposition_id = 1 and number_outpatient = 0	10.577206532633689	94.51876625789669
glipizide = No	number_diagnoses = 9 and change and discharge_disposition_id = 1 and number_outpatient = 0 and tolazamide = No	10.576223886170235	94.51825699154512
glipizide = No	readmitted = NO and change and number_outpatient = 0	26.60515299805436	94.51154201292705
glipizide = No	readmitted = NO and change and number_outpatient = 0 and tolazamide = No	26.593361240492897	94.50910837675055
glipizide = No	readmitted = NO and change and number_inpatient = 0	23.106931588153216	94.50563470125452
